,text,score
530,Axis Bank foreign shareholding crosses 49 per cent limit,0.0
531,Banking stocks to see lot of traction: Mitesh Thacker,1.0
532,Bayer CropScience plans Rs 455 crore share buyback offer,0.0
533,Bosch appoints Guenter Weber as regional president in India,0.0
534,Bourses ask companies to comply with corporate governance norms,0.0
535,BPCL hires four banks for US dollar bond offering,0.0
536,Brokerages have mixed views on Wipro post Q4 results,0.0
537,Brokers seek reduction in option trading charges at NSE,0.0
538,BSE and NSE announce trading holiday on April 24,0.0
539,"BSE opens investor centres at Lucknow, Vadodara and Patna",0.0
540,BSE to foray into commodities trading with new platform,0.0
541,CCD may be valued at $1bn in April IPO,0.0
542,Ceat fairly priced at the current levels: Nitin Raheja,0.0
543,Central Bank of India housing finance subsidiary eyes IPO,0.0
544,Century Textiles posts Rs 1.58 crore profit in Q3,0.0
545,China funds raise equity allocations as buy-in opportunities rise,0.0
546,China slaps restrictions on 7 securities and futures institutions,0.0
547,China yuan almost unchanged after moving in narrow range,0.0
548,Choose NBFCs which have muliple products including insurance:Prateek Agarwal,0.0
549,Coal India board appoints M Viswanathan as Company Secretary,0.0
550,Cosmo Films to raise Rs 100 crore through QIP,0.0
551,Create framework to fight cyber attacks on markets: Sebi,0.0
552,Dalit Entrepreneurs celebrate the launch of Dicci's Mumbai chapter,0.0
553,David Lau appointed GM of Singapore Airlines in India,0.0
554,Did Federal Reserve's Janet Yellen just enter currency wars?,0.0
555,DLF asked to give fund-requirement plans for interim relief,0.0
556,Do not see Nifty testing 8000 levels: UR Bhat,0.0
557,Does Sesa Sterlite look attractive as SC lifts ban?,0.0
558,Dollar steadies in Asian markets despite weak GDP data,0.0
559,Ennore Port to approach Shipping Ministry for IPO approval,0.0
560,Espirito Santo Securities appoints Premal Madhavji as Equities Head,0.0
561,Eveready Industries records Q4 profit at Rs 5.44 crore,0.0
562,Expect Nifty to hover around 5950-6100 levels: Mitesh Thacker,0.0
563,Expect Nifty to hover around 5950-6100 levels: Sandeep Wagle,0.0
564,"Expect Nifty50 to trade in 7,700-7850 range: Mitesh Thacker",0.0
565,F&O Tracker: Nifty likely to cap resistance at 6270,0.0
566,F&O: Next support of Nifty seen around 5000 levels,0.0
567,Financial Technologies investors have a tough call to make,0.0
568,Force Motors Q3 net profit at Rs 9.99 crore,0.0
569,Fortis Healthcare December quarter profit at Rs 389.09 crore,0.0
570,Gammon India to issue Rs 100-crore debentures to promoters,0.0
571,"Get ready to test 8,650-8,700 on Nifty: Sandeep Wagle",0.0
572,Global design pact: IKEA to rope in NIFT students,0.0
573,"Gold steady near $1,160; US dollar, data in focus",0.0
574,Gopal Vittal to be managing director at Bharti Airtel,0.0
575,Government plans to curb RBI role in financial markets,0.0
576,Govt goes on hunt for a new FMC chief,0.0
577,Growth more promising in midsize IT companies: Deven Choksey,1.0
578,Has RIL turned the corner? Some analysts think so,0.0
579,Have stock-specific view on consumer durables space: Hemindra Hazari,0.0
580,HCL Q3 Results: Five things to watch out for,0.0
581,HDFC seeks to raise Rs 1000 crore via bonds,0.0
582,"Healing process continues, investors need to be patient: CLSA",0.0
583,Heard on the street: Dabba trading on Sebi radar,0.0
584,Heidelberg Cement India to raise Rs 370-cr through NCDs,0.0
585,Heritage Foods to reward shareholders with 1:1 bonus issue,0.0
586,Hero MotoCorp appoints Sanjay Jorapur as Chief HR Officer,0.0
587,IDBI looking at FPO to shore up capital base,0.0
588,IDFC ex-MD Nikhil Vora fund gets first mega investor,0.0
589,"IDFC to remain in 120-140 range, says Jagannadham Thunuguntla",0.0
590,IEA says oil supply boost may defer market tightening,0.0
591,Immediate support for rupee is placed at 55.10: Bonanza,-1.0
592,"Immediate target for Nifty is 6230-6250: Sandeep Wagle, APTART",0.0
593,Indian markets not trading at cheap valuations: Anish Damania,0.0
594,"IndiGo set to launch Rs 2,500-crore initial public offering",0.0
595,Infosys' March guidance for next fiscal is very crucial,0.0
596,Infosys Q4 results: Five things to watch out for,0.0
597,Insecticides India's Q4 net profit at Rs 6.13 crore,0.0
598,"Investors on sidelines ahead of US holiday, ECB meeting",0.0
599,"IOC investor roadshows in Singapore, Hong Kong this week",0.0
600,Is this a good time to purchase gold jewellery?,0.0
601,"IT companies will continue to deliver, says Dipan Mehta",1.0
602,J P Chalasani joins Punj Lloyd as Group CEO,0.0
603,"Jindal Stainless rejig: Shareholders, creditors meet on May 16",0.0
604,Jupiter Infomedia to list on SME platform of BSE,0.0
605,Jyotivardhan Jaipuria leads exit of senior analysts at BofA-ML,0.0
606,K K Agarwal takes over as NTPC Regional ED,0.0
607,Kartik Kaushik to lead Citi India's consumer banking division,0.0
608,Keki Mistry joins advisory board of Cox & Kings,0.0
609,Komli Media CEO Prashant Mehta quits for personal reasons,0.0
610,L&T Finance case: Factorial says will cooperate with Sebi,0.0
611,Legal tussle forces Sebi to re-think decision on self-regulation,0.0
612,Limited options in banking space to pick: Harendra Kumar,0.0
613,Lodha Developers gives guidance for debut US dollar bond,0.0
614,Look for levels around 6630-6640 on Nifty: Ashwani Gujral,0.0
615,Maharashtra say no to Bt cotton seed price hike,0.0
616,Manpasand Beverages plans IPO to raise Rs 500 crore,0.0
617,"March series may expire at 6,600-6,650: Vishal Kshatriya, Edelweiss",0.0
618,Marginal revision in Lupin's target price expected: Pankaj Pandey,0.0
619,Max Indias Vibha Paul Rishi decides to move on,0.0
620,Micromax rejigs management; ropes in Deepak Mehrotra as CEO,0.0
621,Mideast crude market rides out Iraq conflict for now,0.0
622,Moderate earnings expected for IT companies in Q3: Analysts,0.0
623,MRPL posts profit of Rs 260 cr in Q3,0.0
624,MSCI global indices may include Alibaba after investor queries,0.0
625,MT Educare IPO oversubscribed 1.22 times on day 2,0.0
626,"Munish Sharda appointed as Future Generali Life MD, CEO",0.0
627,Muthoot Fincorp announces its first public issue of NCDs,0.0
628,"Nagesh Basavanhalli to head India business of Fiat, Chrysler",0.0
629,Nasdaq to settle Facebook IPO lawsuit for $26.5 million,0.0
630,NCDEX seeks permission to do futures trading in sugar,0.0
631,New rules on delivery instruction slips from October: Sebi,0.0
632,"NHAI tax-free bond closes tomorrow, grab a share now",0.0
633,Nifty likely to revisit 7450-7500 support levels: Mitesh Thacker,0.0
634,"Nifty looks tightly range bound: Vineet Bhatnagar, MD, PhillipCapital",0.0
635,Nifty may take a breather around 6715-6750 this week,0.0
636,Nifty might retest earlier high of 7800: Mitesh Thacker,0.0
637,Nifty to test 6900 levels; top five trading strategies,0.0
638,"Nifty50 may not break 8,000 in hurry: Sandeep Wagle",0.0
639,Nikko reworks stake in Ambit Group JV to 51%,0.0
640,Nissan Motor India appoints Takayuki Ishida as new MD,0.0
641,Nita Ambani becomes first woman director on Reliance board,0.0
642,NMCE to launch select forward agri contracts this month,0.0
643,NMDC offers RINL ex-CMD AP Choudhary full-time advisor post,0.0
644,NMDC offers RINL's ex-CMD AP Choudhary full-time advisor's post,0.0
645,Noel N Tata takes over as chairman of Trent,0.0
646,Noel N Tata takes over as chairman of Trent,0.0
647,"Nomura neutral on YES Bank, target price at 380",0.0
648,Nomura's top five largecap picks in an uncertain market,0.0
649,NSE arm introduces acceptance of FDRs in electronic form,0.0
650,NSE expects 8-10 listings on institutional platform by March,0.0
651,NSE to launch trading in currency options on Friday,0.0
652,NSEL ties up with Tanfed to procure vegetables online,0.0
653,NSEL to rematerialise e-series contracts from April 12 onwards,0.0
654,"NYSE tests systems, to brief investors before Alibaba debut",0.0
655,OIL India is more sideways type stock: Ashwani Gujral,0.0
656,Oil marketing companies to procure Rs 97-crore litre ethanol,0.0
657,Oil steady around $114 as Iraq exports in focus,0.0
658,P Padmanabhan takes charge as MD Numaligarh Refinery Ltd,0.0
659,P Padmanabhan takes charge as MD Numaligarh Refinery Ltd,0.0
660,Panacea Biotec Q3 net profit at Rs 83 crore,0.0
661,"PE funds Multiples, IVFA eye stake in Dodsal Group",0.0
662,"PepsiCo India appoints new CEOs for beverages, foods businesses",0.0
663,Philippe Divry appointed as the MD of Volvo India,0.0
664,"Pipavav is steady: Ambareesh Baliga, Way2Wealth Brokers Pvt. Ltd",0.0
665,Piramal Enterprises Q3 net profit at Rs 249 crore,0.0
666,Ponzi schemes: Sebi seeks quarterly meetings of state panels,0.0
667,Pre-market: Nifty seen opening flat; mat retest 8100 levels,0.0
668,"Pre-market: Nifty seen opening flat; may reclaim 7,550 levels",0.0
669,"Pre-market: Nifty seen opening flat; may reclaim 7,800 levels",0.0
670,Pricing power is the key in FMCG: Prateek Agarwal,0.0
671,Prism Cement Q1 net profit at Rs 13.24 crore,0.0
672,Private sector is more promising than PSU bank stocks,0.0
673,PTC India seeks shareholder nod to pay 22% dividend,0.0
674,Pyramid Saimira case: Sebi completes probe against five entities,0.0
675,R K Tewari takes charge as new CBDT Chairman,0.0
676,Rajiv Sawhney puts in papers as Mahindra Holiday CEO,0.0
677,RBI ensures resumptions of RTGS functions in bond trading,0.0
678,RBI is helping govt gold monetisation scheme take off,0.0
679,Recommend wait and watch for Reliance Communications: Deven Choksey,0.0
680,Recommend wait and watch for Sintex Industries: Deepak Shenoy,0.0
681,Re-emergence of equity investors in 2014: Baroda Pioneer MF,0.0
682,Reliance Industries continue to do reasonably fine: Amisha Vora,0.0
683,Reliance Industries may post a flat performance for Q1,0.0
684,Reliance will participate in a bigger way: Kunj Bansal,0.0
685,"Religare Capital Markets appoints head of institutional equities, India",0.0
686,Revise Tata Consultancy Services target to Rs 1152: Kotak,0.0
687,RINL IPO will depend on market conditions: Steel Secretary,0.0
688,Royal Exchange appoints Mukesh Malhotra as new group head,0.0
689,Rupee ends flat; Reserve Bank of India intervention seen,0.0
690,"Rupee snaps two-day fall as exporters, corporates sell dollars",1.0
691,Rupee will probably stabilised around 61-62 levels: Sudip Bandyopadhyay,0.0
692,Sanghvi Forgings lists at Rs 88 on the NSE,0.0
693,Santosh B Nayar new CEO & MD of IFCI,0.0
694,Santosh Nayar to be MD and CEO of IFCI,0.0
695,SAT to hear Alchemist Capital case on September 29,0.0
696,Satisfactory PAT nos from FMCG majors: Networth Stock Broking,0.0
697,SCA Hygiene India appoints Milind Pingle as Managing Director,0.0
698,Scenario for Rel Comm is range bound: Sanjeev Agarwal,0.0
699,Sebi announces new corporate governance norms; mutual fund policy,0.0
700,Sebi board approves sharing KYC details with financial regulators,0.0
701,Sebi clears amalgamation of Aarti Industries & promoter firms,0.0
702,Sebi collates KYC details of nearly two crore investors,0.0
703,SEBI enhances vigil for money laundering through stock market,0.0
704,Sebi mulls YieldCo listing norms in renewable funding push,0.0
705,Sebi notifies rules for using IPEF for refunding investors,0.0
706,Sebi orders attachment of demat a/c of MPS Greenery,0.0
707,"Sebi orders attachment of demat, bank accounts of defaulter",0.0
708,"Sebi proposes including family trusts, NBFCs in QIB segment",0.0
709,"Sebi proposes new title of ""vice-chairpersons"" for its members",0.0
710,"Sebi to fix strict enforcement timelines, focus on refund",0.0
711,Sebi to meet rating companies today for reality check,0.0
712,Sebi to revisit policy on proprietary trading by brokers,0.0
713,Sebi to soon notify norms to regulate research analysts,0.0
714,Sebi to study global systems to catch manipulators early,0.0
715,Sebi to tap social media for investor awareness campaigns,0.0
716,"Sebi wants young, high-earning worker pension money in MFs",0.0
717,Sectors that are likely to outperform in Samvat 2071,0.0
718,Selection panel for Sebi chief reset; PMO nominee included,0.0
719,Sennheiser appoints Gunjan Srivastava as MD for India operations,0.0
720,"Sensex may touch 22,000 level before general elections: Experts",0.0
721,"Sensex rangebound, retests 28000; top ten stocks in focus",0.0
722,"Sensex rangebound, trades below 26000; top 20 trading ideas",0.0
723,Sensex takes a breather; top ten stocks in focus,0.0
724,Sentimental impact coal pricing is inevitable: P Phani Sekhar,0.0
725,Servalakshmi Paper Ltd receives SEBI approval for its IPO,0.0
726,Sharekhan revises BASF India price target to Rs 586,0.0
727,"Snowman to be listed in 2014, says Gateway Distriparks",0.0
728,Soaring milk prices may become India Inc's latest bugbear,0.0
729,Spice exporters eye Vietnam for a steady pepper supply,0.0
730,"SREI Infra is moving sideways: Ashwani Gujral, Market Strategist",-1.0
731,State government companies lure PFs with high-return bond issues,0.0
732,Stick to regional players in cement sector: Jagdish Malkani,0.0
733,Stock exchanges are fighting a global war for listings,0.0
734,Study company's management before buying infra stocks: Prashasta Seth,0.0
735,Submit associate member details by February-end: NSE to brokers,0.0
736,Sugar mills in Maharashtra can now expect saffron boons,0.0
737,Suven Life Sciences Q2 flat at Rs 25 crore,0.0
738,"Suzlon eyes Rs 10,000 crore LSE listing for arm",0.0
739,Sweet sugar turns bitter for mill owners in 2014,-1.0
740,T K Sengupta takes over as Director of ONGC,0.0
741,"Tapering is bound to happen: IV Subramaniam, Quantum AMC",0.0
742,Tata Elxsi Q4 numbers justify its valuations: Prakash Diwan,0.0
743,Tata Power appoints Ashok S Sethi as Executive Director,0.0
744,Tata Steel to pay Rs 193.34 crore as bonus,0.0
745,"Tax gold imports, bond with NRIs and grow tomatoes",0.0
746,Technical snag at BSE; exchange looking into it: Official,0.0
747,Telenor promotes Indian executive Prasoon Sinha for global role,0.0
748,Ten-year T-yields to stay at 2.5-3%: Pimco Bill Gross,0.0
749,Ten-year T-yields to stay at 2.5-3%: Pimco's Bill Gross,0.0
750,Thermax posts Q4 net profit at Rs 126.50 cr,0.0
751,Time Technoplast is fairly valued at 71: Sudhir Nair,0.0
752,Timex posts Q4 net profit at Rs 2.47 crore,0.0
753,Tirupati gold set to be locked safely in PSBs,0.0
754,Top 10 luxurious types of coffee across the globe,0.0
755,Top five factors which are weighing on Indian markets,0.0
756,"Trimax IT Infrastructure plans IPO, files DRHP with SEBI",0.0
757,U K Sinha gets two-year extension as Sebi chief,0.0
758,UltraTech Cement allots 658 shares to employees under ESOP,0.0
759,Universal Commodity Exchange launch likely by Diwali: Ketan Sheth,0.0
760,US stocks end little changed before monthly jobs report,0.0
761,US-based CGAP elects Indian as Chairman of Executive Committee,0.0
762,Vipul Prakash to be Pepsi-Co marketing head in India,0.0
763,Vipul Prakash to be Pepsi-Co's marketing head in India,0.0
764,Visa Steel appoints Punkaj Kumar Bajaj as new CEO,0.0
765,Vishal Sikka to outline strategy at Infosys' Q2 results,0.0
766,VRL Logistics IPO subscribed 0.47 times on Day 1,0.0
767,VRL Logistics sets Rs 195-205 price band for IPO,0.0
768,Waiting for Nifty to move above 5570-5575: Mitesh Thacker,0.0
769,Wall Street finishes flat; deal news offsets housing data,0.0
770,"Wall Street is for sale, but is it cheap?",0.0
