,text,score
598,investors on sidelines ahead of us holiday  ecb meeting,0.0
599,ioc investor roadshows in singapore  hong kong this week,0.0
600,is this a good time to purchase gold jewellery ,0.0
601,it companies will continue to deliver  says dipan mehta,1.0
602,j p chalasani joins punj lloyd as group ceo,0.0
603,jindal stainless rejig  shareholders  creditors meet on may ,0.0
604,jupiter infomedia to list on sme platform of bse,0.0
605,jyotivardhan jaipuria leads exit of senior analysts at bofa ml,0.0
606,k k agarwal takes over as ntpc regional ed,0.0
607,kartik kaushik to lead citi india s consumer banking division,0.0
608,keki mistry joins advisory board of cox   kings,0.0
609,komli media ceo prashant mehta quits for personal reasons,0.0
610,l t finance case  factorial says will cooperate with sebi,0.0
611,legal tussle forces sebi to re think decision on self regulation,0.0
612,limited options in banking space to pick  harendra kumar,0.0
613,lodha developers gives guidance for debut us dollar bond,0.0
614,look for levels around 6640 on nifty  ashwani gujral,0.0
615,maharashtra say no to bt cotton seed price hike,0.0
616,manpasand beverages plans ipo to raise rs crore,0.0
617,march series may expire at 600 650  vishal kshatriya  edelweiss,0.0
618,marginal revision in lupin s target price expected  pankaj pandey,0.0
619,max indias vibha paul rishi decides to move on,0.0
620,micromax rejigs management  ropes in deepak mehrotra as ceo,0.0
621,mideast crude market rides out iraq conflict for now,0.0
622,moderate earnings expected for it companies in q3  analysts,0.0
623,mrpl posts profit of rs cr in q3,0.0
624,msci global indices may include alibaba after investor queries,0.0
625,mt educare ipo oversubscribed 22 times on day ,0.0
626,munish sharda appointed as future generali life md  ceo,0.0
627,muthoot fincorp announces its first public issue of ncds,0.0
628,nagesh basavanhalli to head india business of fiat  chrysler,0.0
629,nasdaq to settle facebook ipo lawsuit for  5 million,0.0
630,ncdex seeks permission to do futures trading in sugar,0.0
631,new rules on delivery instruction slips from october  sebi,0.0
632,nhai tax free bond closes tomorrow  grab a share now,0.0
633,nifty likely to revisit 7500 support levels  mitesh thacker,0.0
634,nifty looks tightly range bound  vineet bhatnagar  md  phillipcapital,0.0
635,nifty may take a breather around 6750 this week,0.0
636,nifty might retest earlier high of  mitesh thacker,0.0
637,nifty to test levels  top five trading strategies,0.0
638,nifty50 may not break 000 in hurry  sandeep wagle,0.0
639,nikko reworks stake in ambit group jv to ,0.0
640,nissan motor india appoints takayuki ishida as new md,0.0
641,nita ambani becomes first woman director on reliance board,0.0
642,nmce to launch select forward agri contracts this month,0.0
643,nmdc offers rinl ex cmd ap choudhary full time advisor post,0.0
644,nmdc offers rinl s ex cmd ap choudhary full time advisor s post,0.0
645,noel n tata takes over as chairman of trent,0.0
646,noel n tata takes over as chairman of trent,0.0
647,nomura neutral on yes bank  target price at ,0.0
648,nomura s top five largecap picks in an uncertain market,0.0
649,nse arm introduces acceptance of fdrs in electronic form,0.0
650,nse expects 10 listings on institutional platform by march,0.0
651,nse to launch trading in currency options on friday,0.0
652,nsel ties up with tanfed to procure vegetables online,0.0
653,nsel to rematerialise e series contracts from april onwards,0.0
654,nyse tests systems  to brief investors before alibaba debut,0.0
655,oil india is more sideways type stock  ashwani gujral,0.0
656,oil marketing companies to procure rs crore litre ethanol,0.0
657,oil steady around  as iraq exports in focus,0.0
658,p padmanabhan takes charge as md numaligarh refinery ltd,0.0
659,p padmanabhan takes charge as md numaligarh refinery ltd,0.0
660,panacea biotec q3 net profit at rs crore,0.0
661,pe funds multiples  ivfa eye stake in dodsal group,0.0
662,pepsico india appoints new ceos for beverages  foods businesses,0.0
663,philippe divry appointed as the md of volvo india,0.0
664,pipavav is steady  ambareesh baliga  way2wealth brokers pvt  ltd,0.0
665,piramal enterprises q3 net profit at rs crore,0.0
666,ponzi schemes  sebi seeks quarterly meetings of state panels,0.0
667,pre market  nifty seen opening flat  mat retest levels,0.0
668,pre market  nifty seen opening flat  may reclaim 550 levels,0.0
669,pre market  nifty seen opening flat  may reclaim 800 levels,0.0
670,pricing power is the key in fmcg  prateek agarwal,0.0
671,prism cement q1 net profit at rs 24 crore,0.0
672,private sector is more promising than psu bank stocks,0.0
673,ptc india seeks shareholder nod to pay  dividend,0.0
674,pyramid saimira case  sebi completes probe against five entities,0.0
675,r k tewari takes charge as new cbdt chairman,0.0
676,rajiv sawhney puts in papers as mahindra holiday ceo,0.0
677,rbi ensures resumptions of rtgs functions in bond trading,0.0
678,rbi is helping govt gold monetisation scheme take off,0.0
679,recommend wait and watch for reliance communications  deven choksey,0.0
680,recommend wait and watch for sintex industries  deepak shenoy,0.0
681,re emergence of equity investors in  baroda pioneer mf,0.0
682,reliance industries continue to do reasonably fine  amisha vora,0.0
683,reliance industries may post a flat performance for q1,0.0
684,reliance will participate in a bigger way  kunj bansal,0.0
685,religare capital markets appoints head of institutional equities  india,0.0
686,revise tata consultancy services target to rs  kotak,0.0
687,rinl ipo will depend on market conditions  steel secretary,0.0
688,royal exchange appoints mukesh malhotra as new group head,0.0
689,rupee ends flat  reserve bank of india intervention seen,0.0
690,rupee snaps two day fall as exporters  corporates sell dollars,1.0
691,rupee will probably stabilised around 62 levels  sudip bandyopadhyay,0.0
692,sanghvi forgings lists at rs on the nse,0.0
693,santosh b nayar new ceo   md of ifci,0.0
694,santosh nayar to be md and ceo of ifci,0.0
695,sat to hear alchemist capital case on september ,0.0
696,satisfactory pat nos from fmcg majors  networth stock broking,0.0
697,sca hygiene india appoints milind pingle as managing director,0.0
698,scenario for rel comm is range bound  sanjeev agarwal,0.0
699,sebi announces new corporate governance norms  mutual fund policy,0.0
700,sebi board approves sharing kyc details with financial regulators,0.0
701,sebi clears amalgamation of aarti industries   promoter firms,0.0
702,sebi collates kyc details of nearly two crore investors,0.0
703,sebi enhances vigil for money laundering through stock market,0.0
704,sebi mulls yieldco listing norms in renewable funding push,0.0
705,sebi notifies rules for using ipef for refunding investors,0.0
706,sebi orders attachment of demat a c of mps greenery,0.0
707,sebi orders attachment of demat  bank accounts of defaulter,0.0
708,sebi proposes including family trusts  nbfcs in qib segment,0.0
709,sebi proposes new title of  vice chairpersons  for its members,0.0
710,sebi to fix strict enforcement timelines  focus on refund,0.0
711,sebi to meet rating companies today for reality check,0.0
712,sebi to revisit policy on proprietary trading by brokers,0.0
713,sebi to soon notify norms to regulate research analysts,0.0
714,sebi to study global systems to catch manipulators early,0.0
715,sebi to tap social media for investor awareness campaigns,0.0
716,sebi wants young  high earning worker pension money in mfs,0.0
717,sectors that are likely to outperform in samvat ,0.0
718,selection panel for sebi chief reset  pmo nominee included,0.0
719,sennheiser appoints gunjan srivastava as md for india operations,0.0
720,sensex may touch 000 level before general elections  experts,0.0
721,sensex rangebound  retests  top ten stocks in focus,0.0
722,sensex rangebound  trades below  top trading ideas,0.0
723,sensex takes a breather  top ten stocks in focus,0.0
724,sentimental impact coal pricing is inevitable  p phani sekhar,0.0
725,servalakshmi paper ltd receives sebi approval for its ipo,0.0
726,sharekhan revises basf india price target to rs ,0.0
727,snowman to be listed in  says gateway distriparks,0.0
728,soaring milk prices may become india inc s latest bugbear,0.0
729,spice exporters eye vietnam for a steady pepper supply,0.0
730,srei infra is moving sideways  ashwani gujral  market strategist,-1.0
731,state government companies lure pfs with high return bond issues,0.0
732,stick to regional players in cement sector  jagdish malkani,0.0
733,stock exchanges are fighting a global war for listings,0.0
734,study company s management before buying infra stocks  prashasta seth,0.0
735,submit associate member details by february end  nse to brokers,0.0
736,sugar mills in maharashtra can now expect saffron boons,0.0
737,suven life sciences q2 flat at rs crore,0.0
738,suzlon eyes rs 000 crore lse listing for arm,0.0
739,sweet sugar turns bitter for mill owners in ,-1.0
740,t k sengupta takes over as director of ongc,0.0
741,tapering is bound to happen  iv subramaniam  quantum amc,0.0
742,tata elxsi q4 numbers justify its valuations  prakash diwan,0.0
743,tata power appoints ashok s sethi as executive director,0.0
744,tata steel to pay rs 34 crore as bonus,0.0
745,tax gold imports  bond with nris and grow tomatoes,0.0
746,technical snag at bse  exchange looking into it  official,0.0
747,telenor promotes indian executive prasoon sinha for global role,0.0
748,ten year t yields to stay at 5   pimco bill gross,0.0
749,ten year t yields to stay at 5   pimco s bill gross,0.0
750,thermax posts q4 net profit at rs 50 cr,0.0
751,time technoplast is fairly valued at  sudhir nair,0.0
752,timex posts q4 net profit at rs 47 crore,0.0
753,tirupati gold set to be locked safely in psbs,0.0
754,top luxurious types of coffee across the globe,0.0
755,top five factors which are weighing on indian markets,0.0
756,trimax it infrastructure plans ipo  files drhp with sebi,0.0
757,u k sinha gets two year extension as sebi chief,0.0
758,ultratech cement allots shares to employees under esop,0.0
759,universal commodity exchange launch likely by diwali  ketan sheth,0.0
760,us stocks end little changed before monthly jobs report,0.0
761,us based cgap elects indian as chairman of executive committee,0.0
762,vipul prakash to be pepsi co marketing head in india,0.0
763,vipul prakash to be pepsi co s marketing head in india,0.0
764,visa steel appoints punkaj kumar bajaj as new ceo,0.0
765,vishal sikka to outline strategy at infosys  q2 results,0.0
766,vrl logistics ipo subscribed 47 times on day ,0.0
767,vrl logistics sets rs 205 price band for ipo,0.0
768,waiting for nifty to move above 5575  mitesh thacker,0.0
769,wall street finishes flat  deal news offsets housing data,0.0
770,wall street is for sale  but is it cheap ,0.0
771,we retain our  neutral  stand on infosys  iifl india,0.0
772,what analysts have to say about infosys q3 results,0.0
773,what brokerages have to say about the adlabs ipo,0.0
774,what investors should expect from axis bank q2 results,0.0
775,why hemang jani is not bullish on banking stocks,0.0
776,world gold council organises forum to reform gold fix,0.0
777,would look at shorting opportunities in banks  mitesh thacker,0.0
778,yen broadly in line with japan fundamentals  imf lipton,0.0
779,yes bank wrangle may be solved out of court,0.0
780,yuan firms for 4th week  crosses day moving average,0.0
781,yuan flat  central bank signals stability with steady midpoint,0.0
782,yuan holds steady  seen capped at key 20 dollar level,0.0
783,yuan little changed on pboc guidance  seen trading narrowly,0.0
784, 3 lakh investors traded via mobiles on nse in q1,0.0
785, alter funds allowed to operate in ind by sebi,0.0
786, factors indicating the tide is turning for banking sector,0.0
787,ace to launch direct delivery from sellers  location in gujarat,0.0
788,acropetal s rs cr ipo to hit market on feb ,0.0
